3.299000000000000199e+01,3.489000000000000057e+01,4.039000000000000057e+01,4.199000000000000199e+01,4.269000000000000483e+01,4.279000000000000625e+01,4.719000000000000483e+01,4.799000000000000199e+01,4.949000000000000199e+01,4.989000000000000057e+01,5.049000000000000199e+01,5.079000000000000625e+01,5.129000000000000625e+01,5.129000000000000625e+01,5.119000000000000483e+01,5.159000000000000341e+01,5.159000000000000341e+01,5.109000000000000341e+01,4.639000000000000057e+01,4.329000000000000625e+01,4.309000000000000341e+01,4.509000000000000341e+01,4.919000000000000483e+01,4.899000000000000199e+01,4.779000000000000625e+01,4.679000000000000625e+01,4.479000000000000625e+01,4.359000000000000341e+01,4.049000000000000199e+01,3.929000000000000625e+01,3.769000000000000483e+01,3.769000000000000483e+01
3.319000000000000483e+01,3.529000000000000625e+01,4.399000000000000199e+01,4.989000000000000057e+01,5.049000000000000199e+01,5.099000000000000199e+01,5.179000000000000625e+01,5.219000000000000483e+01,5.219000000000000483e+01,5.219000000000000483e+01,5.239000000000000057e+01,5.209000000000000341e+01,5.239000000000000057e+01,5.239000000000000057e+01,5.209000000000000341e+01,5.189000000000000057e+01,5.179000000000000625e+01,5.199000000000000199e+01,4.619000000000000483e+01,4.299000000000000199e+01,4.309000000000000341e+01,4.509000000000000341e+01,5.169000000000000483e+01,5.179000000000000625e+01,5.209000000000000341e+01,5.169000000000000483e+01,5.159000000000000341e+01,5.149000000000000199e+01,5.049000000000000199e+01,4.959000000000000341e+01,4.799000000000000199e+01,4.729000000000000625e+01
3.379000000000000625e+01,3.599000000000000199e+01,4.779000000000000625e+01,5.179000000000000625e+01,5.269000000000000483e+01,5.299000000000000199e+01,5.239000000000000057e+01,5.219000000000000483e+01,5.279000000000000625e+01,5.289000000000000057e+01,5.249000000000000199e+01,5.249000000000000199e+01,5.249000000000000199e+01,5.269000000000000483e+01,5.249000000000000199e+01,5.229000000000000625e+01,5.239000000000000057e+01,5.209000000000000341e+01,4.969000000000000483e+01,4.739000000000000057e+01,4.649000000000000199e+01,4.839000000000000057e+01,5.179000000000000625e+01,5.219000000000000483e+01,5.219000000000000483e+01,5.249000000000000199e+01,5.219000000000000483e+01,5.249000000000000199e+01,5.249000000000000199e+01,5.249000000000000199e+01,5.249000000000000199e+01,5.239000000000000057e+01
3.389000000000000057e+01,3.579000000000000625e+01,4.859000000000000341e+01,5.209000000000000341e+01,5.309000000000000341e+01,5.279000000000000625e+01,5.269000000000000483e+01,5.259000000000000341e+01,5.259000000000000341e+01,5.289000000000000057e+01,5.239000000000000057e+01,5.249000000000000199e+01,5.259000000000000341e+01,5.259000000000000341e+01,5.229000000000000625e+01,5.259000000000000341e+01,5.229000000000000625e+01,5.209000000000000341e+01,5.189000000000000057e+01,5.119000000000000483e+01,5.069000000000000483e+01,5.109000000000000341e+01,5.229000000000000625e+01,5.239000000000000057e+01,5.289000000000000057e+01,5.239000000000000057e+01,5.219000000000000483e+01,5.229000000000000625e+01,5.279000000000000625e+01,5.259000000000000341e+01,5.259000000000000341e+01,5.289000000000000057e+01
3.409000000000000341e+01,3.619000000000000483e+01,5.019000000000000483e+01,5.209000000000000341e+01,5.269000000000000483e+01,5.269000000000000483e+01,5.239000000000000057e+01,5.249000000000000199e+01,5.269000000000000483e+01,5.249000000000000199e+01,5.249000000000000199e+01,5.259000000000000341e+01,5.249000000000000199e+01,5.219000000000000483e+01,5.219000000000000483e+01,5.209000000000000341e+01,5.249000000000000199e+01,5.239000000000000057e+01,5.229000000000000625e+01,5.229000000000000625e+01,5.239000000000000057e+01,5.219000000000000483e+01,5.249000000000000199e+01,5.199000000000000199e+01,5.269000000000000483e+01,5.249000000000000199e+01,5.229000000000000625e+01,5.229000000000000625e+01,5.269000000000000483e+01,5.279000000000000625e+01,5.229000000000000625e+01,5.239000000000000057e+01
3.409000000000000341e+01,3.609000000000000341e+01,5.049000000000000199e+01,5.189000000000000057e+01,5.269000000000000483e+01,5.269000000000000483e+01,5.269000000000000483e+01,5.259000000000000341e+01,5.289000000000000057e+01,5.249000000000000199e+01,5.259000000000000341e+01,5.269000000000000483e+01,5.269000000000000483e+01,5.249000000000000199e+01,5.239000000000000057e+01,5.249000000000000199e+01,5.279000000000000625e+01,5.239000000000000057e+01,5.229000000000000625e+01,5.219000000000000483e+01,5.229000000000000625e+01,5.229000000000000625e+01,5.239000000000000057e+01,5.269000000000000483e+01,5.269000000000000483e+01,5.269000000000000483e+01,5.249000000000000199e+01,5.259000000000000341e+01,5.309000000000000341e+01,5.259000000000000341e+01,5.239000000000000057e+01,5.279000000000000625e+01
3.449000000000000199e+01,3.709000000000000341e+01,5.149000000000000199e+01,5.229000000000000625e+01,5.269000000000000483e+01,5.249000000000000199e+01,5.269000000000000483e+01,5.279000000000000625e+01,5.269000000000000483e+01,5.259000000000000341e+01,5.229000000000000625e+01,5.259000000000000341e+01,5.259000000000000341e+01,5.259000000000000341e+01,5.239000000000000057e+01,5.229000000000000625e+01,5.289000000000000057e+01,5.249000000000000199e+01,5.229000000000000625e+01,5.249000000000000199e+01,5.249000000000000199e+01,5.249000000000000199e+01,5.189000000000000057e+01,5.239000000000000057e+01,5.229000000000000625e+01,5.239000000000000057e+01,5.229000000000000625e+01,5.229000000000000625e+01,5.279000000000000625e+01,5.229000000000000625e+01,5.189000000000000057e+01,5.259000000000000341e+01
3.419000000000000483e+01,3.619000000000000483e+01,5.129000000000000625e+01,5.229000000000000625e+01,5.279000000000000625e+01,5.269000000000000483e+01,5.239000000000000057e+01,5.279000000000000625e+01,5.289000000000000057e+01,5.249000000000000199e+01,5.269000000000000483e+01,5.269000000000000483e+01,5.259000000000000341e+01,5.239000000000000057e+01,5.229000000000000625e+01,5.229000000000000625e+01,5.259000000000000341e+01,5.239000000000000057e+01,5.259000000000000341e+01,5.249000000000000199e+01,5.269000000000000483e+01,5.229000000000000625e+01,5.219000000000000483e+01,5.229000000000000625e+01,5.269000000000000483e+01,5.259000000000000341e+01,5.259000000000000341e+01,5.229000000000000625e+01,5.289000000000000057e+01,5.239000000000000057e+01,5.239000000000000057e+01,5.249000000000000199e+01
3.469000000000000483e+01,3.699000000000000199e+01,5.169000000000000483e+01,5.279000000000000625e+01,5.269000000000000483e+01,5.279000000000000625e+01,5.259000000000000341e+01,5.279000000000000625e+01,5.269000000000000483e+01,5.249000000000000199e+01,5.239000000000000057e+01,5.239000000000000057e+01,5.249000000000000199e+01,5.249000000000000199e+01,5.239000000000000057e+01,5.239000000000000057e+01,5.239000000000000057e+01,5.229000000000000625e+01,5.229000000000000625e+01,5.239000000000000057e+01,5.249000000000000199e+01,5.229000000000000625e+01,5.229000000000000625e+01,5.229000000000000625e+01,5.249000000000000199e+01,5.219000000000000483e+01,5.219000000000000483e+01,5.249000000000000199e+01,5.269000000000000483e+01,5.289000000000000057e+01,5.249000000000000199e+01,5.239000000000000057e+01
3.459000000000000341e+01,3.669000000000000483e+01,5.239000000000000057e+01,5.209000000000000341e+01,5.279000000000000625e+01,5.269000000000000483e+01,5.269000000000000483e+01,5.279000000000000625e+01,5.259000000000000341e+01,5.289000000000000057e+01,5.269000000000000483e+01,5.249000000000000199e+01,5.289000000000000057e+01,5.219000000000000483e+01,5.229000000000000625e+01,5.189000000000000057e+01,5.219000000000000483e+01,5.169000000000000483e+01,5.249000000000000199e+01,5.209000000000000341e+01,5.279000000000000625e+01,5.229000000000000625e+01,5.249000000000000199e+01,5.269000000000000483e+01,5.279000000000000625e+01,5.259000000000000341e+01,5.269000000000000483e+01,5.279000000000000625e+01,5.269000000000000483e+01,5.249000000000000199e+01,5.259000000000000341e+01,5.309000000000000341e+01
